id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username	topic_cluster	topic_keywords
808528428123254785	49980		https://twitter.com/realDonaldTrump/status/808528428123254785	10608	1481603160	Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......	[]	[]		realDonaldTrump	1	Job and Business agenda
808469755749339136	56265		https://twitter.com/realDonaldTrump/status/808469755749339136	14479	1481589180	I will be making my announcement on the next Secretary of State tomorrow morning.	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
808456602076545025	93658		https://twitter.com/realDonaldTrump/status/808456602076545025	25614	1481586000	The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!	[]	[]		realDonaldTrump	1	Job and Business agenda
808437742904418304	24080	https://www.donaldjtrump.com/schedule	https://twitter.com/realDonaldTrump/status/808437742904418304	6916	1481581500	 #ThankYouTour2016 Tue: West Allis, WI. Thur: Hershey, PA. Fri: Orlando, FL. Sat: Mobile, AL. Tickets:   – bei Trump Tower	['ThankYouTour2016']	[]	pic.twitter.com/Wi7bV2JDXY	realDonaldTrump	0	Thank you tour promising MAGA
808301935728230404	53493		https://twitter.com/realDonaldTrump/status/808301935728230404	14284	1481549160	The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
808300706914594816	53270		https://twitter.com/realDonaldTrump/status/808300706914594816	13814	1481548860	"Unless you catch hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?"""	[]	[]		realDonaldTrump	1	Job and Business agenda
808299841147248640	95807		https://twitter.com/realDonaldTrump/status/808299841147248640	29537	1481548620	Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
808114703922843649	63698		https://twitter.com/realDonaldTrump/status/808114703922843649	17294	1481504520	Just watched  @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although  @CNN is right up there!	[]	['NBCNightlyNews', 'CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
808107215492091904	24765		https://twitter.com/realDonaldTrump/status/808107215492091904	4726	1481502720	Will be interviewed on  @FoxNews at 10:00 P.M. Enjoy!	[]	['FoxNews']		realDonaldTrump	0	Thank you tour promising MAGA
807970490635743237	47263		https://twitter.com/realDonaldTrump/status/807970490635743237	11283	1481470140	"Whether I choose him or not for State""- Rex Tillerson, the Chairman & CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!"""	[]	[]		realDonaldTrump	1	Job and Business agenda
807945982633709570	45762		https://twitter.com/realDonaldTrump/status/807945982633709570	8696	1481464260	I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!	[]	[]		realDonaldTrump	1	Job and Business agenda
807935995316408322	71585		https://twitter.com/realDonaldTrump/status/807935995316408322	11528	1481461920	Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
807932020236124160	26976		https://twitter.com/realDonaldTrump/status/807932020236124160	4982	1481460960	I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
807663477322027008	24713	https://vine.co/v/e9vHVIMn5Al	https://twitter.com/realDonaldTrump/status/807663477322027008	6399	1481396940	October 2015 - thanks Chris Wallace  @FoxNewsSunday!	[]	['FoxNewsSunday']		realDonaldTrump	1	Job and Business agenda
807589280071684096	27631	https://www.washingtonpost.com/investigations/pentagon-buries-evidence-of-125-billion-in-bureaucratic-waste/2016/12/05/e0668c76-9af6-11e6-a0ed-ab0774c1eaa5_story.html?utm_term=.7765826ffbc7	https://twitter.com/realDonaldTrump/status/807589280071684096	10770	1481379240	A very interesting read. Unfortunately, so much is true. ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
807588632877998081	66472		https://twitter.com/realDonaldTrump/status/807588632877998081	21830	1481379060	Reports by  @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous & untrue - FAKE NEWS!	[]	['CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
807565127021109252	96462		https://twitter.com/realDonaldTrump/status/807565127021109252	16364	1481373480	As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
807547249681166336	44339		https://twitter.com/realDonaldTrump/status/807547249681166336	9864	1481369220	I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B & have a big stake in it. Will devote ZERO TIME!	[]	[]		realDonaldTrump	1	Job and Business agenda
807545243608420352	26849		https://twitter.com/realDonaldTrump/status/807545243608420352	6287	1481368740	".  @RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for State""."""	[]	['RudyGiuliani']		realDonaldTrump	0	Thank you tour promising MAGA
807427326522884096	34313	http://bit.ly/2guG3krMICHIGAN	https://twitter.com/realDonaldTrump/status/807427326522884096	8039	1481340600	Thank you Michigan. We are going to bring back your jobs & together, we will MAKE AMERICA GREAT AGAIN! Watch:  	[]	[]	pic.twitter.com/JjhIdFXCGV	realDonaldTrump	1	Job and Business agenda
807347429062443009	32789		https://twitter.com/realDonaldTrump/status/807347429062443009	8021	1481321580	Thank you Louisiana! Get out & vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behalf of the people.	[]	[]	pic.twitter.com/5Fzamedm1F	realDonaldTrump	0	Thank you tour promising MAGA
807309464705630208	20557	https://www.facebook.com/DonaldTrump/videos/10158266355460725/	https://twitter.com/realDonaldTrump/status/807309464705630208	4720	1481312520	Join me live in Louisiana! Tomorrow, we need you to go to the polls & send John Kennedy to the U.S. Senate.  ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
807057700857188355	36415		https://twitter.com/realDonaldTrump/status/807057700857188355	8256	1481252520	THANK YOU IOWA!  #ThankYouTour2016 – bei Des Moines International Airport (DSM)	['ThankYouTour2016']	[]	pic.twitter.com/v6EB2OQMeO	realDonaldTrump	0	Thank you tour promising MAGA
806999846674698240	18226	http://bit.ly/2haqQ9dLouisiana	https://twitter.com/realDonaldTrump/status/806999846674698240	5270	1481238720	Join me tomorrow!  #MAGA 10am- Baton Rouge, LA. Tickets:  ... 7pm- Grand Rapids, MI. Tickets: 	['MAGA']	[]		realDonaldTrump	0	Thank you tour promising MAGA
806995622117122048	19439	http://bit.ly/2gZHk4dIowa	https://twitter.com/realDonaldTrump/status/806995622117122048	3559	1481237700	On my way to Des Moines, Iowa- will see you soon with  @mike_pence. Join us! Tickets:   #ThankYouTour2016	['ThankYouTour2016']	['mike_pence']		realDonaldTrump	0	Thank you tour promising MAGA
806970576359325696	86048		https://twitter.com/realDonaldTrump/status/806970576359325696	17777	1481231700	Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
806678853305384960	51035		https://twitter.com/realDonaldTrump/status/806678853305384960	12313	1481162160	If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues	[]	[]		realDonaldTrump	1	Job and Business agenda
806660011904614408	44128		https://twitter.com/realDonaldTrump/status/806660011904614408	11130	1481157660	Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!	[]	[]		realDonaldTrump	1	Job and Business agenda
806583438748815361	24548	http://bit.ly/2gZHk4dIowa	https://twitter.com/realDonaldTrump/status/806583438748815361	5601	1481139420	Join me tomorrow in Des Moines, Iowa with Vice President-Elect  @mike_pence - at 7:00pm!  #ThankYouTour2016  #MAGA   – bei Trump Tower	['ThankYouTour2016', 'MAGA']	['mike_pence']	pic.twitter.com/GONlD0i11O	realDonaldTrump	0	Thank you tour promising MAGA
806568460620857349	69677	https://www.facebook.com/DonaldTrump/posts/10158244280375725	https://twitter.com/realDonaldTrump/status/806568460620857349	16318	1481135880	We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...  ...	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
806473064703725568	28672		https://twitter.com/realDonaldTrump/status/806473064703725568	4720	1481113080	I will be interviewed on the  @TODAYshow at 7:30. Enjoy!	[]	['TODAYshow']		realDonaldTrump	0	Thank you tour promising MAGA
806340792247795715	32604	http://bit.ly/2giIk1rFAYETTEVILLE	https://twitter.com/realDonaldTrump/status/806340792247795715	6798	1481081580	A great night in Fayetteville, North Carolina. Thank you!  #ICYMI watch here:  ...	['ICYMI']	[]	pic.twitter.com/EF9xRWmciA	realDonaldTrump	1	Job and Business agenda
806246271405162500	63247		https://twitter.com/realDonaldTrump/status/806246271405162500	12460	1481059020	Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you soon!  #ThankYouTour2016	['ThankYouTour2016']	[]	pic.twitter.com/gvRkQkwblE	realDonaldTrump	0	Thank you tour promising MAGA
806214236053667842	42986		https://twitter.com/realDonaldTrump/status/806214236053667842	11402	1481051400	Masa said he would never do this had we (Trump) not won the election!	[]	[]		realDonaldTrump	1	Job and Business agenda
806214078465245185	79512		https://twitter.com/realDonaldTrump/status/806214078465245185	24989	1481051340	Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs....	[]	[]		realDonaldTrump	1	Job and Business agenda
806177746397306883	23916	http://bit.ly/2gZxU8oNorthCarolina	https://twitter.com/realDonaldTrump/status/806177746397306883	5748	1481042700	Join me tonight in Fayetteville, North Carolina at 7pm!  #ThankYouTour2016 Tickets:  ... – bei Trump Tower	['ThankYouTour2016']	[]	pic.twitter.com/KoZCE7JeG7	realDonaldTrump	0	Thank you tour promising MAGA
806134244384899072	127949		https://twitter.com/realDonaldTrump/status/806134244384899072	37903	1481032320	Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
805911307270713348	23977	http://bit.ly/2gZxU8oNorthCarolina	https://twitter.com/realDonaldTrump/status/805911307270713348	7177	1480979160	 #ThankYouTour2016 12/6- North Carolina  ... 12/8- Iowa   12/9- Michigan   – bei Trump Tower	['ThankYouTour2016']	[]	pic.twitter.com/QKGpE52Ukg	realDonaldTrump	0	Thank you tour promising MAGA
805804034309427200	126785		https://twitter.com/realDonaldTrump/status/805804034309427200	33871	1480953600	"If the press would cover me accurately & honorably, I would have far less reason to tweet."" Sadly, I don't know if that will ever happen!"""	[]	[]		realDonaldTrump	1	Job and Business agenda
805772007220645888	97134	https://www.facebook.com/DonaldTrump/posts/10158231301535725:0	https://twitter.com/realDonaldTrump/status/805772007220645888	24037	1480945980	I am thrilled to nominate Dr.  @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development:  ...	[]	['RealBenCarson']	pic.twitter.com/1D9NXlHc2b	realDonaldTrump	0	Thank you tour promising MAGA
805539770864693253	46008		https://twitter.com/realDonaldTrump/status/805539770864693253	12571	1480890600	their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea? I don't think so!	[]	[]		realDonaldTrump	1	Job and Business agenda
805538149157969924	59935		https://twitter.com/realDonaldTrump/status/805538149157969924	18001	1480890180	Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
805528947190616065	27985		https://twitter.com/realDonaldTrump/status/805528947190616065	5722	1480888020	".  @FoxNews will be re-running Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!"""	[]	['FoxNews']		realDonaldTrump	0	Thank you tour promising MAGA
805486509914779649	84347		https://twitter.com/realDonaldTrump/status/805486509914779649	21947	1480877880	The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!	[]	[]		realDonaldTrump	1	Job and Business agenda
805387038048612356	51394		https://twitter.com/realDonaldTrump/status/805387038048612356	12812	1480854180	expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS	[]	[]		realDonaldTrump	1	Job and Business agenda
805386422807105536	37329		https://twitter.com/realDonaldTrump/status/805386422807105536	9015	1480854060	these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
805382541343653888	35795		https://twitter.com/realDonaldTrump/status/805382541343653888	8397	1480853100	wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
805380553008680961	42795		https://twitter.com/realDonaldTrump/status/805380553008680961	10681	1480852620	without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......	[]	[]		realDonaldTrump	1	Job and Business agenda
805378393537658880	40952		https://twitter.com/realDonaldTrump/status/805378393537658880	10431	1480852140	fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S. ......	[]	[]		realDonaldTrump	1	Job and Business agenda
805376548882776064	47390		https://twitter.com/realDonaldTrump/status/805376548882776064	11966	1480851660	The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,	[]	[]		realDonaldTrump	1	Job and Business agenda
805278955150471168	102960		https://twitter.com/realDonaldTrump/status/805278955150471168	24264	1480828380	Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad	[]	[]		realDonaldTrump	1	Job and Business agenda
805127720749383680	35097		https://twitter.com/realDonaldTrump/status/805127720749383680	8162	1480792380	Our great VPE,  @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.	[]	['mike_pence']		realDonaldTrump	0	Thank you tour promising MAGA
805126876779913216	34758		https://twitter.com/realDonaldTrump/status/805126876779913216	8647	1480792140	State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.	[]	[]		realDonaldTrump	1	Job and Business agenda
805088569765359616	33947		https://twitter.com/realDonaldTrump/status/805088569765359616	8200	1480783020	"  @TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW  #heroworldchallenge"" Great to have you back Tiger - Special!"""	['heroworldchallenge']	['TigerWoods']		realDonaldTrump	0	Thank you tour promising MAGA
804884532671430658	57493		https://twitter.com/realDonaldTrump/status/804884532671430658	15338	1480734360	Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!	[]	[]		realDonaldTrump	1	Job and Business agenda
804863098138005504	109380		https://twitter.com/realDonaldTrump/status/804863098138005504	33720	1480729260	Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
804848711599882240	99541		https://twitter.com/realDonaldTrump/status/804848711599882240	21675	1480725840	The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
804516764562374656	65254		https://twitter.com/realDonaldTrump/status/804516764562374656	15355	1480646700	Thank you Ohio! Together, we made history – and now, the real work begins. America will start winning again!  #AmericaFirst	['AmericaFirst']	[]	pic.twitter.com/kDRQgmmlZR	realDonaldTrump	0	Thank you tour promising MAGA
804458095569158144	27867	https://www.donaldjtrump.com/schedule/register/cincinnati-oh3/	https://twitter.com/realDonaldTrump/status/804458095569158144	4890	1480632720	Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally. Join me! Tickets:  ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
804333771021570048	51374		https://twitter.com/realDonaldTrump/status/804333771021570048	8670	1480603080	Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
804333718999539712	59207		https://twitter.com/realDonaldTrump/status/804333718999539712	10685	1480603020	My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!	[]	[]		realDonaldTrump	1	Job and Business agenda
804170300908781570	60851		https://twitter.com/realDonaldTrump/status/804170300908781570	11136	1480564080	Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
804052438546317312	46663	http://nypost.com/2016/11/30/donald-trump-is-already-helping-the-working-class/	https://twitter.com/realDonaldTrump/status/804052438546317312	12946	1480536000	'Donald Trump is already helping the working class' ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803997374016167936	23413	https://www.facebook.com/DonaldTrump/posts/10158207891610725:0	https://twitter.com/realDonaldTrump/status/803997374016167936	6308	1480522860	'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross & Todd Ricketts'  ...	[]	[]	pic.twitter.com/G9ToTxedjB	realDonaldTrump	0	Thank you tour promising MAGA
803982850081099776	27412	https://www.facebook.com/DonaldTrump/posts/10158207729460725:0	https://twitter.com/realDonaldTrump/status/803982850081099776	7139	1480519380	Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU! Tickets:  ...	[]	[]	pic.twitter.com/flwHDZV6Pf	realDonaldTrump	0	Thank you tour promising MAGA
803931490514075648	69547		https://twitter.com/realDonaldTrump/status/803931490514075648	15462	1480507140	Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!	[]	[]		realDonaldTrump	1	Job and Business agenda
803930240661811200	45827		https://twitter.com/realDonaldTrump/status/803930240661811200	10085	1480506840	do this under the law, I feel it is visually important, as President, to in no way have a conflict of interest with my various businesses..	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803927774784344064	40439		https://twitter.com/realDonaldTrump/status/803927774784344064	9361	1480506240	great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803926488579973120	40376		https://twitter.com/realDonaldTrump/status/803926488579973120	9949	1480505940	I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803921522784092160	96023		https://twitter.com/realDonaldTrump/status/803921522784092160	29969	1480504800	ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.	[]	[]		realDonaldTrump	1	Job and Business agenda
803808454620094465	75991		https://twitter.com/realDonaldTrump/status/803808454620094465	16625	1480477800	Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier	[]	[]		realDonaldTrump	1	Job and Business agenda
803805823503925250	63629		https://twitter.com/realDonaldTrump/status/803805823503925250	13872	1480477200	I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803744769566339072	24748	http://bit.ly/2gDBBRgTransportation	https://twitter.com/realDonaldTrump/status/803744769566339072	5834	1480462620	'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'  ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803704881278230528	21870	http://bit.ly/2fIWEgpTeamTrump	https://twitter.com/realDonaldTrump/status/803704881278230528	5933	1480453140	'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'  ...	[]	[]	pic.twitter.com/twIgAKJs3s	realDonaldTrump	0	Thank you tour promising MAGA
803692055897788424	97198		https://twitter.com/realDonaldTrump/status/803692055897788424	25495	1480450080	My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803567993036754944	196192		https://twitter.com/realDonaldTrump/status/803567993036754944	66426	1480420500	Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803562827776720896	64994		https://twitter.com/realDonaldTrump/status/803562827776720896	16562	1480419240	I thought that  @CNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!	[]	['CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803558077144399873	88062		https://twitter.com/realDonaldTrump/status/803558077144399873	18949	1480418100	The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803434300846862336	81281		https://twitter.com/realDonaldTrump/status/803434300846862336	21843	1480388580	.  @CNN is so embarrassed by their total (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do.	[]	['CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803423503978532864	29573		https://twitter.com/realDonaldTrump/status/803423503978532864	8006	1480386060	"@sdcritic:  @HighonHillcrest  @jeffzeleny  @CNN There is NO QUESTION THAT  #voterfraud did take place, and in favor of  #CorruptHillary !"""""	['voterfraud', 'CorruptHillary']	['sdcritic', 'HighonHillcrest', 'jeffzeleny', 'CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803423203620245504	28783		https://twitter.com/realDonaldTrump/status/803423203620245504	6778	1480385940	"  @FiIibuster:  @jeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud, shame! Bad reporter."""	[]	['FiIibuster', 'jeffzeleny']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803422200594309120	27514		https://twitter.com/realDonaldTrump/status/803422200594309120	6658	1480385700	"  @JoeBowman12:  @jeffzeleny just another generic CNN part time wannabe journalist !""  @CNN still doesn't get it. They will never learn!"""	[]	['JoeBowman12', 'jeffzeleny', 'CNN']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
803421742815412224	26516		https://twitter.com/realDonaldTrump/status/803421742815412224	6906	1480385640	"  @HighonHillcrest:  @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job!  @CNN"""""	[]	['HighonHillcrest', 'jeffzeleny', 'CNN']		realDonaldTrump	1	Job and Business agenda
803343150907617284	61748		https://twitter.com/realDonaldTrump/status/803343150907617284	12176	1480366860	Just met with General Petraeus--was very impressed!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803237535178772481	75116		https://twitter.com/realDonaldTrump/status/803237535178772481	21640	1480341720	If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
803033642545115140	90511		https://twitter.com/realDonaldTrump/status/803033642545115140	27341	1480293060	Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
802975667197386752	42913		https://twitter.com/realDonaldTrump/status/802975667197386752	9411	1480279260	states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!	[]	[]		realDonaldTrump	1	Job and Business agenda
802973848022847489	42749		https://twitter.com/realDonaldTrump/status/802973848022847489	10082	1480278840	It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--	[]	[]		realDonaldTrump	1	Job and Business agenda
802972944532209664	146634		https://twitter.com/realDonaldTrump/status/802972944532209664	46996	1480278600	In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally	[]	[]		realDonaldTrump	1	Job and Business agenda
802866941820071937	66674		https://twitter.com/realDonaldTrump/status/802866941820071937	15046	1480253340	"Trump is going to be our President. We owe him an open mind and the chance to lead. So much time and money will be spent - same result! Sad"""	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
802865382490968064	44531		https://twitter.com/realDonaldTrump/status/802865382490968064	11100	1480252980	"this election. That is a direct threat to our democracy. She then said, ""We have to accept the results and look to the future, Donald --"""	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
802864075822788608	34672		https://twitter.com/realDonaldTrump/status/802864075822788608	8344	1480252680	"of position. Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --"""	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
802861553905238017	33643		https://twitter.com/realDonaldTrump/status/802861553905238017	7884	1480252080	during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --	[]	[]		realDonaldTrump	1	Job and Business agenda
802859802749784064	36459		https://twitter.com/realDonaldTrump/status/802859802749784064	8688	1480251660	and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -	[]	[]		realDonaldTrump	1	Job and Business agenda
802858273284255744	39187		https://twitter.com/realDonaldTrump/status/802858273284255744	9830	1480251300	"Hillary's debate answer on delay: That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --"""	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
802849330176659456	86550		https://twitter.com/realDonaldTrump/status/802849330176659456	23229	1480249140	Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change	[]	[]		realDonaldTrump	1	Job and Business agenda
802723588759375873	89306		https://twitter.com/realDonaldTrump/status/802723588759375873	27195	1480219140	The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!	[]	[]		realDonaldTrump	1	Job and Business agenda
802671162383802368	86504		https://twitter.com/realDonaldTrump/status/802671162383802368	27511	1480206660	The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated & demoralized Dems	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
802499192237080576	187147		https://twitter.com/realDonaldTrump/status/802499192237080576	86439	1480165680	Fidel Castro is dead!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
801805564577808385	125469		https://twitter.com/realDonaldTrump/status/801805564577808385	27183	1480000260	I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
801629061831331840	168754		https://twitter.com/realDonaldTrump/status/801629061831331840	42929	1479958200	Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
801610648010575872	152760		https://twitter.com/realDonaldTrump/status/801610648010575872	43245	1479953820	Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thanksgiving.	[]	[]	pic.twitter.com/yH6LYdS2ts	realDonaldTrump	1	Job and Business agenda
801219908910469120	120615		https://twitter.com/realDonaldTrump/status/801219908910469120	24700	1479860640	Bus crash in Tennessee so sad & so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
801110690387857408	127346		https://twitter.com/realDonaldTrump/status/801110690387857408	24009	1479834600	I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
801087976889520128	30198		https://twitter.com/realDonaldTrump/status/801087976889520128	6326	1479829200	The meeting with the  @nytimes is back on at 12:30 today. Look forward to it!	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
801057586162319360	33900	http://www.nationalreview.com/article/442334/jeff-sessions-attorney-general-justice-department-trump-administration	https://twitter.com/realDonaldTrump/status/801057586162319360	9299	1479821940	'Jeff Sessions, a Fitting Selection for Attorney General' ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
